"symbol"	"ensemble_ID"	"entrez_ID"	"norm_exp"
"PPBP"	"ENSG00000163736"	5473	0.240046259506927
"PF4"	"ENSG00000163737"	5196	0.155924632097761
"MTHFD2L"	"ENSG00000163738"	441024	0.469963045803222
"CXCL1"	"ENSG00000163739"	2919	0.0555414746003966
"RCHY1"	"ENSG00000163743"	25898	0.524128874428883
"PLSCR2"	"ENSG00000163746"	57047	0
"CCDC158"	"ENSG00000163749"	339965	0
"CPA3"	"ENSG00000163751"	1359	0.216994464782519
"GYG1"	"ENSG00000163754"	2992	0.494951851746985
"HPS3"	"ENSG00000163755"	84343	0.520643153313564
"TM4SF18"	"ENSG00000163762"	116441	0
"TOPBP1"	"ENSG00000163781"	11073	0.656210454077827
"RYK"	"ENSG00000163785"	6259	0.50226307018246
"SNRK"	"ENSG00000163788"	54861	0.661700990608323
"TCF23"	"ENSG00000163792"	150921	0
"DNAJC5G"	"ENSG00000163793"	285126	0
"UCN"	"ENSG00000163794"	7349	0.275163368538731
"ZNF513"	"ENSG00000163795"	130557	0.506407342731283
"SLC4A1AP"	"ENSG00000163798"	22950	0.526127217645212
"PLB1"	"ENSG00000163803"	151056	0.310197052877971
"SPDYA"	"ENSG00000163806"	245711	0.348066565476113
"KIAA1143"	"ENSG00000163807"	57456	0.568954037501038
"KIF15"	"ENSG00000163808"	56992	0.520340663675481
"TGM4"	"ENSG00000163810"	7047	0.257926620612267
"WDR43"	"ENSG00000163811"	23160	0.6091759333794
"ZDHHC3"	"ENSG00000163812"	51304	0.569152050970758
"CDCP1"	"ENSG00000163814"	64866	0.18450478490653
"CLEC3B"	"ENSG00000163815"	7123	0.0555414746003966
"SLC6A20"	"ENSG00000163817"	54716	0.18450478490653
"LZTFL1"	"ENSG00000163818"	54585	0.490767266363283
"FYCO1"	"ENSG00000163820"	79443	0.555727141760156
"CCR1"	"ENSG00000163823"	1230	0.330704843139128
"RTP3"	"ENSG00000163825"	83597	0.0555414746003966
"LRRC2"	"ENSG00000163827"	79442	0.325360902650484
"ELP6"	"ENSG00000163832"	54859	0.461709777516996
"FBXO40"	"ENSG00000163833"	51725	0.267007581298554
"DTX3L"	"ENSG00000163840"	151636	0.639776635831875
"ZNF148"	"ENSG00000163848"	7707	0.612333281751077
"NMNAT3"	"ENSG00000163864"	349565	0.240046259506927
"SMIM12"	"ENSG00000163866"	113444	0.501423211603254
"ZMYM6"	"ENSG00000163867"	9204	0.522020084041423
"TPRA1"	"ENSG00000163870"	131601	0.482752251903213
"YEATS2"	"ENSG00000163872"	55689	0.6241975713782
"GRIK3"	"ENSG00000163873"	2899	0.0555414746003966
"ZC3H12A"	"ENSG00000163874"	102465438	0.503319405385825
"MEAF6"	"ENSG00000163875"	64769	0.563094565681182
"SNIP1"	"ENSG00000163877"	79753	0.537661442597944
"DNALI1"	"ENSG00000163879"	7802	0.247683407978749
"POLR2H"	"ENSG00000163882"	5437	0.494199457392984
"KLF15"	"ENSG00000163884"	28999	0.0555414746003966
"CAMK2N2"	"ENSG00000163888"	94032	0.0555414746003966
"LIPH"	"ENSG00000163898"	200879	0.111082949200793
"TMEM41A"	"ENSG00000163900"	90407	0.513840975325478
"RPN1"	"ENSG00000163902"	6184	0.649267598369291
"SENP2"	"ENSG00000163904"	59343	0.579031864296753
"HEYL"	"ENSG00000163909"	26508	0.17606230895277
"IFT122"	"ENSG00000163913"	55764	0.51231465470149
"RHO"	"ENSG00000163914"	6010	0.0555414746003966
"RFC4"	"ENSG00000163918"	5984	0.513445599145171
"BAP1"	"ENSG00000163930"	8314	0.63585959926719
"TKT"	"ENSG00000163931"	7086	0.723093487393244
"PRKCD"	"ENSG00000163932"	5580	0.517440014065626
"RFT1"	"ENSG00000163933"	91869	0.481482655167383
"SFMBT1"	"ENSG00000163935"	51460	0.550908290557894
"GNL3"	"ENSG00000163938"	26354	0.593762499381218
"PBRM1"	"ENSG00000163939"	55193	0.675700481674332
"UVSSA"	"ENSG00000163945"	57654	0.519119155112877
"ARHGEF3"	"ENSG00000163947"	50650	0.478473687996711
"SLBP"	"ENSG00000163950"	7884	0.627256068734242
"LRPAP1"	"ENSG00000163956"	4043	0.577055445137023
"ZDHHC19"	"ENSG00000163958"	131540	0.143572629076782
"SLC51A"	"ENSG00000163959"	200931	0.318137148440214
"UBXN7"	"ENSG00000163960"	26043	0.673364646163387
"RNF168"	"ENSG00000163961"	165918	0.593422349768068
"PIGX"	"ENSG00000163964"	54965	0.478983094734413
"S100P"	"ENSG00000163993"	6286	0.205527878615432
"ABLIM2"	"ENSG00000163995"	84448	0.227023713577371
"EXO5"	"ENSG00000164002"	64789	0.444018178359889
"CLDN19"	"ENSG00000164007"	149461	0.16662442380119
"C1orf50"	"ENSG00000164008"	79078	0.408159198123445
"ERMAP"	"ENSG00000164010"	114625	0.478677839470122
"ZNF691"	"ENSG00000164011"	51058	0.367390738795918
"AIMP1"	"ENSG00000164022"	9255	0.573201150393476
"SGMS2"	"ENSG00000164023"	166929	0.17606230895277
"METAP1"	"ENSG00000164024"	23173	0.548726622120872
"DNAJB14"	"ENSG00000164031"	79982	0.645670967275927
"EMCN"	"ENSG00000164035"	51705	0.0555414746003966
"SLC9B1"	"ENSG00000164037"	150159	0.291477632692649
"SLC9B2"	"ENSG00000164038"	133308	0.475134479422289
"BDH2"	"ENSG00000164039"	56898	0.505025139789975
"PGRMC2"	"ENSG00000164040"	10424	0.510072651279398
"CDC25A"	"ENSG00000164045"	993	0.499086911707249
"ZNF589"	"ENSG00000164048"	51385	0.472535459913986
"FBXW12"	"ENSG00000164049"	285231	0.0555414746003966
"PLXNB1"	"ENSG00000164050"	5364	0.555218878368014
"CCDC51"	"ENSG00000164051"	79714	0.35112920870772
"ATRIP"	"ENSG00000164053"	84126	0.455693979815464
"SHISA5"	"ENSG00000164054"	51246	0.607966714104137
"SPRY1"	"ENSG00000164056"	10252	0.571746511843875
"BSN"	"ENSG00000164061"	8927	0.261069353215829
"APEH"	"ENSG00000164062"	327	0.551813717253312
"INTU"	"ENSG00000164066"	27152	0.17606230895277
"RNF123"	"ENSG00000164068"	63891	0.569250874510482
"HSPA4L"	"ENSG00000164070"	22824	0.199114103677178
"MFSD8"	"ENSG00000164073"	256471	0.483331503172495
"CAMKV"	"ENSG00000164076"	79012	0.111082949200793
"MON1A"	"ENSG00000164077"	84315	0.39364813737856
"MST1R"	"ENSG00000164078"	4486	0.231603783553167
"RAD54L2"	"ENSG00000164080"	23132	0.619660410806816
"TEX264"	"ENSG00000164081"	51368	0.501882407186413
"GRM2"	"ENSG00000164082"	2912	0.323967312568638
"DUSP7"	"ENSG00000164086"	1849	0.456639072270677
"POC1A"	"ENSG00000164087"	25886	0.415213258475356
"PPM1M"	"ENSG00000164088"	132160	0.486073662072149
"ETNPPL"	"ENSG00000164089"	64850	0
"WDR82"	"ENSG00000164091"	80335	0.664657378452726
"PITX2"	"ENSG00000164093"	5308	0
"C4orf3"	"ENSG00000164096"	401152	0.588812197151615
"NDST3"	"ENSG00000164100"	9348	0.0555414746003966
"HMGB2"	"ENSG00000164104"	3148	0.729509861325874
"SAP30"	"ENSG00000164105"	8819	0.491812447398703
"SCRG1"	"ENSG00000164106"	11341	0.257926620612267
"HAND2"	"ENSG00000164107"	9464	0
"MAD2L1"	"ENSG00000164109"	4085	0.508752761194578
"ANXA5"	"ENSG00000164111"	308	0.51874904170673
"ADAD1"	"ENSG00000164113"	132612	0
"MAP9"	"ENSG00000164114"	79884	0.289340721789031
"FBXO8"	"ENSG00000164117"	26269	0.446188159594134
"CEP44"	"ENSG00000164118"	80817	0.507053840805481
"HPGD"	"ENSG00000164120"	3248	0.261069353215829
"ASB5"	"ENSG00000164122"	140458	0
"C4orf45"	"ENSG00000164123"	152940	0.128963310306134
"TMEM144"	"ENSG00000164124"	55314	0.254655578277575
"NPY1R"	"ENSG00000164128"	4886	0
"NPY5R"	"ENSG00000164129"	4889	0
"NAA15"	"ENSG00000164134"	80155	0.635442744279319
"IL15"	"ENSG00000164136"	3600	0.328077413983312
"ARFIP1"	"ENSG00000164144"	27236	0.443703327620933
"HHIP"	"ENSG00000164161"	64399	0.343241263755824
"ANAPC10"	"ENSG00000164162"	10393	0.443069890251324
"ABCE1"	"ENSG00000164163"	6059	0.622097403724869
"OTUD4"	"ENSG00000164164"	54726	0.659713818181448
"LSM6"	"ENSG00000164167"	11157	0.44032047831858
"TMEM184C"	"ENSG00000164168"	55751	0.50633518657155
"ITGA2"	"ENSG00000164171"	3673	0.272535939382915
"MOCS2"	"ENSG00000164172"	4338	0.42086157078866
"SLC45A2"	"ENSG00000164175"	51151	0.111082949200793
"EDIL3"	"ENSG00000164176"	10085	0.0555414746003966
"TMEM161B"	"ENSG00000164180"	153396	0.529278625079352
"ELOVL7"	"ENSG00000164181"	79993	0.243955786574146
"NDUFAF2"	"ENSG00000164182"	91942	0.3759149377654
"ZNF474"	"ENSG00000164185"	133923	0.0880311544763851
"LMBRD2"	"ENSG00000164187"	92255	0.521960706928687
"RANBP3L"	"ENSG00000164188"	202151	0.155924632097761
"NIPBL"	"ENSG00000164190"	25836	0.713315801326464
"RNF180"	"ENSG00000164197"	285671	0
"SLC25A46"	"ENSG00000164209"	91137	0.589811745372137
"STARD4"	"ENSG00000164211"	134429	0.502566303883867
"PGGT1B"	"ENSG00000164219"	5229	0.509450149495412
"F2RL2"	"ENSG00000164220"	2151	0.316610827816225
"CCDC112"	"ENSG00000164221"	153733	0.37405570331282
"ANKRD33B"	"ENSG00000164236"	651746	0.388161853020537
"CMBL"	"ENSG00000164237"	134147	0.368204242331123
"C5orf63"	"ENSG00000164241"	401207	0.378802796611142
"PRRC1"	"ENSG00000164244"	133619	0.587590807436671
"F2RL1"	"ENSG00000164251"	2150	0.240046259506927
"AGGF1"	"ENSG00000164252"	55109	0.551854630917703
"WDR41"	"ENSG00000164253"	55255	0.54868407929536
"PRDM9"	"ENSG00000164256"	56979	0
"NDUFS4"	"ENSG00000164258"	4724	0.485700966470169
"SCGB3A2"	"ENSG00000164265"	117156	0
"SPINK1"	"ENSG00000164266"	6690	0
"HTR4"	"ENSG00000164270"	3360	0
"ESM1"	"ENSG00000164283"	11082	0.128963310306134
"GRPEL2"	"ENSG00000164284"	134266	0.471538674855968
"CDC20B"	"ENSG00000164287"	166979	0.0555414746003966
"ARSK"	"ENSG00000164291"	153642	0.370596342654152
"RHOBTB3"	"ENSG00000164292"	22836	0.46881832047813
"GPX8"	"ENSG00000164294"	493869	0.0555414746003966
"TIGD6"	"ENSG00000164296"	81789	0.328077413983312
"SPZ1"	"ENSG00000164299"	84654	0
"SERINC5"	"ENSG00000164300"	256987	0.553032130134989
"ENPP6"	"ENSG00000164303"	133121	0
"CAGE1"	"ENSG00000164304"	285782	0.155924632097761
"CASP3"	"ENSG00000164305"	836	0.540774120567567
"PRIMPOL"	"ENSG00000164306"	201973	0.470190041450692
"ERAP1"	"ENSG00000164307"	51752	0.660402811334171
"ERAP2"	"ENSG00000164308"	64167	0.631256755549598
"CMYA5"	"ENSG00000164309"	202333	0.272535939382915
"EGFLAM"	"ENSG00000164318"	133584	0
"TMEM174"	"ENSG00000164325"	134288	0
"CARTPT"	"ENSG00000164326"	9607	0
"RICTOR"	"ENSG00000164327"	253260	0.683985841087617
"EBF1"	"ENSG00000164330"	1879	0.709946768607576
"ANKRA2"	"ENSG00000164331"	57763	0.500496849725492
"UBLCP1"	"ENSG00000164332"	134510	0.485326529293634
"FAM170A"	"ENSG00000164334"	340069	0
"UTP15"	"ENSG00000164338"	84135	0.511776871407904
"TLR3"	"ENSG00000164342"	7098	0.17606230895277
"KLKB1"	"ENSG00000164344"	3818	0.128963310306134
"NSA2"	"ENSG00000164346"	10412	0.610583661805373
"GFM2"	"ENSG00000164347"	84340	0.532101687892021
"TERT"	"ENSG00000164362"	7015	0.431456412365796
"SLC6A18"	"ENSG00000164363"	348932	0
"CCDC127"	"ENSG00000164366"	133957	0.462212157908513
"FOXQ1"	"ENSG00000164379"	94234	0
"ACSL6"	"ENSG00000164398"	23305	0.384283866756705
"IL3"	"ENSG00000164399"	3562	0
"CSF2"	"ENSG00000164400"	1437	0
"SHROOM1"	"ENSG00000164403"	134549	0.16662442380119
"GDF9"	"ENSG00000164404"	2661	0.277707373001983
"UQCRQ"	"ENSG00000164405"	27089	0.522434496394594
"LEAP2"	"ENSG00000164406"	116842	0.373678623040611
"GJB7"	"ENSG00000164411"	375519	0.247683407978749
"SLC35A1"	"ENSG00000164414"	10559	0.428078091470605
"GRIK2"	"ENSG00000164418"	2898	0
"FABP7"	"ENSG00000164434"	2173	0
"TLX3"	"ENSG00000164438"	30012	0
"TXLNB"	"ENSG00000164440"	167838	0.394817930562443
"CITED2"	"ENSG00000164442"	10370	0.590924671734573
"CREBRF"	"ENSG00000164463"	153222	0.658100852890908
"DCBLD1"	"ENSG00000164465"	285761	0.299497261174542
"SFXN1"	"ENSG00000164466"	94081	0.607681917729295
"SAMD3"	"ENSG00000164483"	154075	0.340429417004291
"TMEM200A"	"ENSG00000164484"	114801	0.16662442380119
"IL22RA2"	"ENSG00000164485"	116379	0
"DACT2"	"ENSG00000164488"	168002	0
"PDSS2"	"ENSG00000164494"	57107	0.444955375125095
"STXBP5"	"ENSG00000164506"	134957	0.422932213396315
"IL31RA"	"ENSG00000164509"	133396	0.0555414746003966
"ANKRD55"	"ENSG00000164512"	79722	0.16662442380119
"RAET1E"	"ENSG00000164520"	135250	0.0555414746003966
"PI16"	"ENSG00000164530"	221476	0.291477632692649
"TBX20"	"ENSG00000164532"	57057	0
"DAGLB"	"ENSG00000164535"	221955	0.641598911003997
"KIAA0895"	"ENSG00000164542"	23366	0.325360902650484
"STK17A"	"ENSG00000164543"	9263	0.583038459104455
"TRA2A"	"ENSG00000164548"	29896	0.678080270259005
"GALNT10"	"ENSG00000164574"	55568	0.531365585773433
"SAP30L"	"ENSG00000164576"	79685	0.558673267140106
"HCN1"	"ENSG00000164588"	348980	0
"MYOZ3"	"ENSG00000164591"	91977	0.254655578277575
"COG5"	"ENSG00000164597"	10466	0.559644091997511
"NEUROD6"	"ENSG00000164600"	63974	0
"GPR85"	"ENSG00000164604"	54329	0.0555414746003966
"SLU7"	"ENSG00000164609"	10569	0.611812395344961
"RP9"	"ENSG00000164610"	6100	0.428078091470605
"PTTG1"	"ENSG00000164611"	9232	0.497248450584531
"CAMLG"	"ENSG00000164615"	819	0.554707370453982
"BMPER"	"ENSG00000164619"	168667	0.128963310306134
"RELL2"	"ENSG00000164620"	285613	0.293559033091817
"KCNK5"	"ENSG00000164626"	8645	0.235936158092253
"KIF6"	"ENSG00000164627"	221458	0.16662442380119
"ZNF12"	"ENSG00000164631"	7559	0.581102804230052
"SLC29A4"	"ENSG00000164638"	222962	0.18450478490653
"STEAP1"	"ENSG00000164647"	26872	0
"CDCA7L"	"ENSG00000164649"	55536	0.611986400646716
"SP8"	"ENSG00000164651"	221833	0
"MIOS"	"ENSG00000164654"	54468	0.554983203462917
"USP49"	"ENSG00000164663"	25862	0.560749851172644
"SYTL3"	"ENSG00000164674"	94120	0.410101824417287
"IQUB"	"ENSG00000164675"	154865	0.128963310306134
"HEY1"	"ENSG00000164683"	23462	0.111082949200793
"ZNF704"	"ENSG00000164684"	619279	0.573357683770019
"FABP5"	"ENSG00000164687"	2171	0.460695467644487
"SHH"	"ENSG00000164690"	6469	0.128963310306134
"TAGAP"	"ENSG00000164691"	117289	0.616893051328887
"COL1A2"	"ENSG00000164692"	1278	0.17606230895277
"FNDC1"	"ENSG00000164694"	84624	0
"CHMP4C"	"ENSG00000164695"	92421	0
"SLC13A4"	"ENSG00000164707"	26266	0.299497261174542
"BRI3"	"ENSG00000164713"	25798	0.479992294598073
"LMTK2"	"ENSG00000164715"	22853	0.581159573208672
"SLC35G3"	"ENSG00000164729"	146861	0
"CTSB"	"ENSG00000164733"	1508	0.635081637719692
"SOX17"	"ENSG00000164736"	64321	0
"DLC1"	"ENSG00000164741"	10395	0.277707373001983
"ADCY1"	"ENSG00000164742"	107	0.257926620612267
"C8orf48"	"ENSG00000164743"	157773	0
"SUN3"	"ENSG00000164744"	256979	0
"C7orf57"	"ENSG00000164746"	136288	0.0555414746003966
"HNF4G"	"ENSG00000164749"	3174	0
"PEX2"	"ENSG00000164751"	5828	0.482655301607091
"RAD21"	"ENSG00000164754"	100500914	0.715859805789716
"SLC30A8"	"ENSG00000164756"	169026	0.0555414746003966
"MED30"	"ENSG00000164758"	90390	0.525957870467062
"TNFRSF11B"	"ENSG00000164761"	4982	0.0555414746003966
"SBSPON"	"ENSG00000164764"	157869	0.328077413983312
"PHKG1"	"ENSG00000164776"	5260	0.319634938029552
"EN2"	"ENSG00000164778"	2020	0
"KCNV1"	"ENSG00000164794"	27012	0
"CSMD3"	"ENSG00000164796"	114788	0
"SPIDR"	"ENSG00000164808"	23514	0.57177841684528
"ORC5"	"ENSG00000164815"	5001	0.437131662168599
"DEFA6"	"ENSG00000164822"	1671	0
"OSGIN2"	"ENSG00000164823"	734	0.491725867800902
"DEFB1"	"ENSG00000164825"	1672	0
"SUN1"	"ENSG00000164828"	23353	0.631544745794232
"OXR1"	"ENSG00000164830"	55074	0.56575180531224
"TMEM74"	"ENSG00000164841"	157753	0
"GPR146"	"ENSG00000164849"	115330	0.329401897195873
"GPER1"	"ENSG00000164850"	2852	0.264093463429155
"UNCX"	"ENSG00000164853"	340260	0
"TMEM184A"	"ENSG00000164855"	202915	0.398228207354357
"NOS3"	"ENSG00000164867"	4846	0.269819428050087
"MICALL2"	"ENSG00000164877"	79778	0.352124617905541
"CA3"	"ENSG00000164879"	761	0.227023713577371
"INTS1"	"ENSG00000164880"	26173	0.68962526011521
"CDK5"	"ENSG00000164885"	1020	0.391860790190013
"SLC4A2"	"ENSG00000164889"	6522	0.591873550874777
"SLC7A13"	"ENSG00000164893"	157724	0
"FASTK"	"ENSG00000164896"	10922	0.556154706931635
"TMUB1"	"ENSG00000164897"	83590	0.472093974444717
"GBX1"	"ENSG00000164900"	2636	0
"PHAX"	"ENSG00000164902"	51808	0.494031294875925
"ALDH7A1"	"ENSG00000164904"	501	0.465643299017683
"FOXK1"	"ENSG00000164916"	221937	0.631226380488594
"COX6C"	"ENSG00000164919"	1345	0.571746511843875
"OSR2"	"ENSG00000164920"	116039	0.128963310306134
"YWHAZ"	"ENSG00000164924"	7534	0.795170951076004
"BAALC"	"ENSG00000164929"	79870	0.508752761194578
"FZD6"	"ENSG00000164930"	8323	0.445265353886792
"CTHRC1"	"ENSG00000164932"	115908	0.323967312568638
"SLC25A32"	"ENSG00000164933"	81034	0.549908742337372
"DCAF13"	"ENSG00000164934"	25879	0.570394899388362
"DCSTAMP"	"ENSG00000164935"	81501	0
"TP53INP1"	"ENSG00000164938"	94241	0.749690594961937
"INTS8"	"ENSG00000164941"	55656	0.595180330700571
"FREM1"	"ENSG00000164946"	158326	0.155924632097761
"GEM"	"ENSG00000164949"	2669	0.143572629076782
"PDP1"	"ENSG00000164951"	54704	0.536332076274381
"TMEM67"	"ENSG00000164953"	91147	0.378802796611142
"RPP25L"	"ENSG00000164967"	138716	0.369806883953328
"FAM219A"	"ENSG00000164970"	203259	0.486813892832606
"C9orf24"	"ENSG00000164972"	84688	0.0880311544763851
"SNAPC3"	"ENSG00000164975"	6619	0.521124774057081
"NUDT2"	"ENSG00000164978"	318	0.395684202891105
"TMEM65"	"ENSG00000164983"	157378	0.44417514101531
"PSIP1"	"ENSG00000164985"	11168	0.638260554297663
"CCDC171"	"ENSG00000164989"	203238	0.424149392394688
"UBAP1"	"ENSG00000165006"	51271	0.587065366799973
"DIRAS2"	"ENSG00000165023"	54769	0
"SYK"	"ENSG00000165025"	6850	0.681704706524218
"NIPSNAP3B"	"ENSG00000165028"	55335	0.395970891604688
"ABCA1"	"ENSG00000165029"	19	0.620254871298721
"NFIL3"	"ENSG00000165030"	4783	0.537759042378548
"LETM2"	"ENSG00000165046"	137994	0.388790322202776
"METTL2B"	"ENSG00000165055"	55798	0.474277472215909
"PRKACG"	"ENSG00000165059"	5568	0.0880311544763851
"FXN"	"ENSG00000165060"	2395	0.429408859589241
"ZMAT4"	"ENSG00000165061"	79698	0
"TMEM71"	"ENSG00000165071"	137835	0.448746498905208
"MAMDC2"	"ENSG00000165072"	256691	0.128963310306134
"PRSS37"	"ENSG00000165076"	136242	0.0880311544763851
"CPA6"	"ENSG00000165078"	57094	0
"C8orf34"	"ENSG00000165084"	116328	0
"TMC1"	"ENSG00000165091"	117531	0
"ALDH1A1"	"ENSG00000165092"	216	0.35692422064871
"KDM1B"	"ENSG00000165097"	221656	0.584711596738363
"HGSNAT"	"ENSG00000165102"	138050	0.467069973084297
"RASEF"	"ENSG00000165105"	158158	0.128963310306134
"GKAP1"	"ENSG00000165113"	80318	0.438152432787733
"KIF27"	"ENSG00000165115"	55582	0.461204227512141
"C9orf64"	"ENSG00000165118"	84267	0.305025619258904
"HNRNPK"	"ENSG00000165119"	407043	0.785657194515086
"SSMEM1"	"ENSG00000165120"	136263	0
"SVEP1"	"ENSG00000165124"	79987	0.0880311544763851
"TRPV6"	"ENSG00000165125"	55503	0.18450478490653
"ANKS6"	"ENSG00000165138"	203286	0.465282625895751
"FBP1"	"ENSG00000165140"	2203	0.199114103677178
"ZHX1"	"ENSG00000165156"	11244	0.578270673092422
"CYBB"	"ENSG00000165168"	1536	0.635572345294135
"DYNLT3"	"ENSG00000165169"	6990	0.519487566842182
"MID1IP1"	"ENSG00000165175"	58526	0.598675915925473
"CXorf58"	"ENSG00000165182"	254158	0.0555414746003966
"KIAA1958"	"ENSG00000165185"	158405	0.508822773789656
"PTCHD1"	"ENSG00000165186"	139411	0.0880311544763851
"RNF183"	"ENSG00000165188"	138065	0.111082949200793
"ASB11"	"ENSG00000165192"	140456	0.0555414746003966
"PCDH19"	"ENSG00000165194"	57526	0
"PIGA"	"ENSG00000165195"	5277	0.506118327413558
"OR1Q1"	"ENSG00000165202"	158131	0.0880311544763851
"OR1K1"	"ENSG00000165204"	392392	0.0880311544763851
"STRBP"	"ENSG00000165209"	55342	0.658997369761616
"CLDN3"	"ENSG00000165215"	1365	0
"GAPVD1"	"ENSG00000165219"	26130	0.665076643794302
"WNK2"	"ENSG00000165238"	65268	0.0880311544763851
"ATP7A"	"ENSG00000165240"	538	0.516682283502207
"ZNF367"	"ENSG00000165244"	195828	0.54533853262246
"HDX"	"ENSG00000165259"	139324	0.16662442380119
"NDUFB6"	"ENSG00000165264"	4712	0.428460571480676
"AQP7"	"ENSG00000165269"	364	0
"NOL6"	"ENSG00000165271"	65083	0.551649853372136
"AQP3"	"ENSG00000165272"	360	0.357850582526472
"TRMT10B"	"ENSG00000165275"	158234	0.444799934901822
"VCP"	"ENSG00000165280"	7415	0.704893923725637
"PIGO"	"ENSG00000165282"	84720	0.505610028591016
"STOML2"	"ENSG00000165283"	30968	0.53553376919847
"BRWD3"	"ENSG00000165288"	254065	0.612755218345765
"SLITRK5"	"ENSG00000165300"	26050	0.111082949200793
"MELK"	"ENSG00000165304"	9833	0.444018178359889
"ARMC3"	"ENSG00000165309"	219681	0
"OTUD1"	"ENSG00000165312"	220213	0.613781557836923
"ARHGAP12"	"ENSG00000165322"	94134	0.557156337598457
"FAT3"	"ENSG00000165323"	120114	0.0880311544763851
"HECTD2"	"ENSG00000165338"	143279	0.474385100720969
"SLC7A3"	"ENSG00000165349"	84889	0.32254905589895
"FBXO33"	"ENSG00000165355"	254170	0.605575844468027
"GPR101"	"ENSG00000165370"	83550	0
"CLDN2"	"ENSG00000165376"	9075	0.0880311544763851
"LRFN5"	"ENSG00000165379"	145581	0
"LRRC18"	"ENSG00000165383"	474354	0.282565188177767
"SPTSSA"	"ENSG00000165389"	171546	0.470303298586112
"WRN"	"ENSG00000165392"	7486	0.569382449925875
"TSHR"	"ENSG00000165409"	7253	0.254655578277575
"CFL2"	"ENSG00000165410"	1073	0.473411199887247
"SUGT1"	"ENSG00000165416"	10910	0.60388439570092
"GTF2A1"	"ENSG00000165417"	2957	0.559495497777886
"ZCCHC24"	"ENSG00000165424"	219654	0.41566216390697
"PGM2L1"	"ENSG00000165434"	283209	0.531787043207743
"PHYHIPL"	"ENSG00000165443"	84457	0
"SLC16A9"	"ENSG00000165449"	220963	0.257926620612267
"FOLR2"	"ENSG00000165457"	2350	0.235936158092253
"INPPL1"	"ENSG00000165458"	3636	0.656709358968488
"PHOX2A"	"ENSG00000165462"	401	0.111082949200793
"MBL2"	"ENSG00000165471"	4153	0
"GJB2"	"ENSG00000165474"	2706	0.199114103677178
"CRYL1"	"ENSG00000165475"	51084	0.361452510713193
"REEP3"	"ENSG00000165476"	221035	0.549235381988526
"HEPACAM"	"ENSG00000165478"	220296	0
"SKA3"	"ENSG00000165480"	221150	0.471427151650812
"MICU2"	"ENSG00000165487"	221154	0.555921772436293
"PCF11"	"ENSG00000165494"	51585	0.689939794694869
"PKNOX2"	"ENSG00000165495"	63876	0
"LRR1"	"ENSG00000165501"	122769	0.456370181380868
"DNAAF2"	"ENSG00000165506"	55172	0.481186792394444
"MAGEC3"	"ENSG00000165509"	139081	0
"ZNF22"	"ENSG00000165512"	7570	0.575212614054299
"KLHDC2"	"ENSG00000165516"	23588	0.580102780785587
"EML5"	"ENSG00000165521"	161436	0.400423670989824
"NEMF"	"ENSG00000165525"	9147	0.638302284743864
"RPUSD4"	"ENSG00000165526"	84881	0.53949581040321
"ARF6"	"ENSG00000165527"	382	0.644726756296779
"TTC8"	"ENSG00000165533"	123016	0.275163368538731
"TMEM63C"	"ENSG00000165548"	57156	0.352124617905541
"NGB"	"ENSG00000165553"	58157	0.0555414746003966
"NOXRED1"	"ENSG00000165555"	122945	0.240046259506927
"CDX2"	"ENSG00000165556"	1045	0.16662442380119
"AMER2"	"ENSG00000165566"	219287	0.0555414746003966
"AKR1E2"	"ENSG00000165568"	83592	0.199114103677178
"KBTBD6"	"ENSG00000165572"	89890	0.435400938083919
"SSX5"	"ENSG00000165583"	6758	0
"SSX3"	"ENSG00000165584"	10214	0
"OTX2"	"ENSG00000165588"	5015	0
"FAAH2"	"ENSG00000165591"	158584	0.222165898401586
"DRGX"	"ENSG00000165606"	644168	0
"NUDT5"	"ENSG00000165609"	11164	0.57416676429802
"DACT1"	"ENSG00000165617"	51339	0.395970891604688
"OXGR1"	"ENSG00000165621"	27199	0
"UCMA"	"ENSG00000165623"	221044	0
